"attempt_id","account_id","chapter_id","level_id","attempt_num","attempt_ts","attempt_result","time_to_result_sec","revive_count","app_version"
att_64af93e0b29f4b86,acc_00006c5bf3f44d11,4,15,1,2026-03-14 01:40:05.000,WIN,52,0,"1.0.0"
att_5c60526f3d3e4f99,acc_00006c5bf3f44d11,4,16,1,2026-03-14 01:41:24.000,WIN,46,0,"1.0.0"
att_b2d469e67a454e9f,acc_00006c5bf3f44d11,4,17,1,2026-03-14 01:43:20.000,WIN,40,0,"1.0.0"
att_22a25e459f734fd7,acc_00006c5bf3f44d11,4,18,1,2026-03-14 01:44:42.000,WIN,43,0,"1.0.0"
att_4e0b614db7334f45,acc_00006c5bf3f44d11,4,19,1,2026-03-14 01:47:07.000,WIN,42,0,"1.0.0"
att_e7b648fda0994cab,acc_00006c5bf3f44d11,4,20,1,2026-03-14 01:48:44.000,WIN,56,0,"1.0.0"
att_168ea566fe034f62,acc_00006c5bf3f44d11,5,1,1,2026-03-14 01:50:48.000,WIN,33,0,"1.0.0"
att_36079c5257a24ff5,acc_00006c5bf3f44d11,5,2,1,2026-03-14 01:53:01.000,WIN,50,0,"1.0.0"
att_31fb9490b57441f8,acc_00006c5bf3f44d11,5,3,1,2026-03-14 01:55:03.000,WIN,37,0,"1.0.0"
att_38b12f3788f4452b,acc_00006c5bf3f44d11,5,4,1,2026-03-14 04:34:01.000,WIN,50,0,"1.0.0"
att_6395b0ab28b94f77,acc_00006c5bf3f44d11,5,5,1,2026-03-14 04:35:26.000,WIN,26,0,"1.0.0"
att_1265f1a28741402d,acc_00006c5bf3f44d11,5,6,1,2026-03-14 04:37:42.000,WIN,47,0,"1.0.0"
att_e45bf08f2b8949a6,acc_00006c5bf3f44d11,5,7,1,2026-03-14 04:39:58.000,WIN,46,0,"1.0.0"
att_40a36f42d4a240f9,acc_00006c5bf3f44d11,5,8,1,2026-03-14 04:42:52.000,WIN,56,0,"1.0.0"
att_41b07b7f789a49c5,acc_00006c5bf3f44d11,5,9,1,2026-03-14 21:56:10.000,WIN,65,0,"1.0.0"
att_3e435e6fd91b479a,acc_00006c5bf3f44d11,5,10,1,2026-03-14 21:58:29.000,WIN,60,0,"1.0.0"
att_5d935504853a4b81,acc_00006c5bf3f44d11,5,11,1,2026-03-14 22:00:40.000,WIN,53,0,"1.0.0"
att_4342644c391f489e,acc_00006c5bf3f44d11,5,12,1,2026-03-14 22:02:43.000,WIN,47,0,"1.0.0"
att_72cd85239fdb4ada,acc_00006c5bf3f44d11,5,13,1,2026-03-14 23:00:28.000,WIN,60,0,"1.0.0"
att_2bd208ff82664771,acc_00006c5bf3f44d11,5,14,1,2026-03-14 23:03:45.000,WIN,49,0,"1.0.0"
att_3b11bef46a6141f7,acc_00006c5bf3f44d11,5,15,1,2026-03-14 23:06:44.000,WIN,39,1,"1.0.0"
att_8b5d713ce23849d3,acc_00006c5bf3f44d11,5,16,1,2026-03-14 23:08:43.000,WIN,52,0,"1.0.0"
att_93c092ce4b6f4de5,acc_00006c5bf3f44d11,5,17,1,2026-03-14 23:10:45.000,WIN,51,0,"1.0.0"
att_be3078dc4dd646bd,acc_00006c5bf3f44d11,5,18,1,2026-03-14 23:13:40.000,WIN,66,0,"1.0.0"
att_21ebd40274a34e7b,acc_00006c5bf3f44d11,5,19,1,2026-03-14 23:15:26.000,WIN,61,0,"1.0.0"
att_ef69fe4c41ff48f0,acc_00006c5bf3f44d11,5,20,1,2026-03-14 23:16:51.000,WIN,61,0,"1.0.0"
att_fbdc3630b0894af9,acc_00006c5bf3f44d11,6,1,1,2026-03-14 23:20:04.000,FAIL,97,0,"1.0.0"
att_8d8739d8226c49f0,acc_000200feba744ac2,1,1,1,2026-03-07 18:26:10.000,WIN,58,0,"1.0.0"
att_0bf36b2a5b9f4572,acc_000200feba744ac2,1,2,1,2026-03-07 18:29:21.000,WIN,37,0,"1.0.0"
att_15ad56f1e2564766,acc_000200feba744ac2,1,3,1,2026-03-07 18:31:43.000,WIN,58,0,"1.0.0"
att_603c0202ccdd4260,acc_000200feba744ac2,1,4,1,2026-03-07 18:34:10.000,WIN,55,0,"1.0.0"
att_d0ee05c5dcfb4b00,acc_000200feba744ac2,1,5,1,2026-03-07 18:37:17.000,WIN,42,0,"1.0.0"
att_2714b18c82c6412b,acc_000200feba744ac2,1,6,1,2026-03-07 20:47:28.000,WIN,41,0,"1.0.0"
att_ec2ae41d5ad7434c,acc_000200feba744ac2,1,7,1,2026-03-07 20:50:24.000,WIN,56,0,"1.0.0"
att_4d8a6a5834a346a1,acc_000200feba744ac2,1,8,1,2026-03-07 20:53:02.000,WIN,44,0,"1.0.0"
att_526f8bc567994a3a,acc_000200feba744ac2,1,9,1,2026-03-07 20:54:08.000,WIN,57,0,"1.0.0"
att_2a5e4d18e76d41a9,acc_000200feba744ac2,1,10,1,2026-03-07 20:57:10.000,WIN,66,0,"1.0.0"
att_aa9bef1d50434264,acc_000200feba744ac2,1,11,1,2026-03-07 21:00:03.000,WIN,34,0,"1.0.0"
att_12b280c3e1f64fd7,acc_000200feba744ac2,1,12,1,2026-03-07 21:01:52.000,WIN,28,0,"1.0.0"
att_921c919c74094f3b,acc_000200feba744ac2,1,13,1,2026-03-07 23:07:12.000,WIN,40,0,"1.0.0"
att_4cd162463825462b,acc_000200feba744ac2,1,14,1,2026-03-07 23:08:38.000,WIN,42,0,"1.0.0"
att_ec3095a236934ef9,acc_000200feba744ac2,1,15,1,2026-03-07 23:09:57.000,WIN,45,0,"1.0.0"
att_f9e0a41a47374fa3,acc_000200feba744ac2,1,16,1,2026-03-07 23:11:09.000,WIN,56,0,"1.0.0"
att_0a7bb7a7281b4750,acc_000200feba744ac2,1,17,1,2026-03-07 23:13:56.000,WIN,48,0,"1.0.0"
att_3fdce361d4cb4cf6,acc_000200feba744ac2,1,18,1,2026-03-07 23:15:33.000,WIN,54,0,"1.0.0"
att_a9e966e20ee741b6,acc_000200feba744ac2,1,19,1,2026-03-08 03:38:47.000,WIN,45,1,"1.0.0"
att_196d5c1d5e004286,acc_000200feba744ac2,1,20,1,2026-03-08 03:40:28.000,WIN,55,0,"1.0.0"
att_54ad11186a9d44c7,acc_000200feba744ac2,2,1,1,2026-03-08 03:43:05.000,WIN,41,0,"1.0.0"
att_c1d125285a084058,acc_000200feba744ac2,2,2,1,2026-03-08 03:44:47.000,WIN,42,0,"1.0.0"
att_520d8b4ff2b346f1,acc_000200feba744ac2,2,3,1,2026-03-08 03:47:15.000,WIN,28,0,"1.0.0"
att_cc3fb01eadba4d18,acc_000200feba744ac2,2,4,1,2026-03-08 03:49:28.000,WIN,49,0,"1.0.0"
att_101095cda4c04469,acc_000200feba744ac2,2,5,1,2026-03-08 03:51:57.000,WIN,38,0,"1.0.0"
att_186e8d3d51364b89,acc_000200feba744ac2,2,6,1,2026-03-08 03:53:19.000,WIN,27,0,"1.0.0"
att_2272996f5a864cba,acc_000200feba744ac2,2,7,1,2026-03-08 03:54:33.000,WIN,68,0,"1.0.0"
att_535ddf11742a4161,acc_000200feba744ac2,2,8,1,2026-03-08 08:26:14.000,WIN,56,0,"1.0.0"
att_5aed04cff4cd4a3e,acc_000200feba744ac2,2,9,1,2026-03-08 08:27:39.000,WIN,26,0,"1.0.0"
att_ddd12b6c7bbe4422,acc_000200feba744ac2,2,10,1,2026-03-08 08:29:27.000,FAIL,70,0,"1.0.0"
att_72ef438034534e6f,acc_000200feba744ac2,2,10,2,2026-03-08 08:31:49.000,WIN,41,0,"1.0.0"
att_98ce98d1c13e4dc5,acc_000200feba744ac2,2,11,1,2026-03-08 08:34:40.000,WIN,48,0,"1.0.0"
att_e78a03e9270045e8,acc_000200feba744ac2,2,12,1,2026-03-08 08:37:06.000,WIN,51,0,"1.0.0"
att_37573d428bbe48eb,acc_000200feba744ac2,2,13,1,2026-03-08 11:54:57.000,WIN,46,0,"1.0.0"
att_ce6e7d8697cc4641,acc_000200feba744ac2,2,14,1,2026-03-08 11:56:45.000,WIN,42,0,"1.0.0"
att_194138e368c54971,acc_000200feba744ac2,2,15,1,2026-03-08 11:57:48.000,WIN,63,0,"1.0.0"
att_f0dc02d03f6f456f,acc_000200feba744ac2,2,16,1,2026-03-08 11:59:52.000,WIN,53,0,"1.0.0"
att_8bec5e7593d84089,acc_000200feba744ac2,2,17,1,2026-03-08 17:09:19.000,WIN,52,0,"1.0.0"
att_22deaa0cbc444d69,acc_000200feba744ac2,2,18,1,2026-03-08 17:11:47.000,WIN,48,0,"1.0.0"
att_e8e93a8c92c04706,acc_000200feba744ac2,2,19,1,2026-03-08 17:13:12.000,WIN,28,0,"1.0.0"
att_8211f3201c214c29,acc_000200feba744ac2,2,20,1,2026-03-08 17:14:15.000,WIN,59,0,"1.0.0"
att_3dc5766fbfa240b0,acc_000200feba744ac2,3,1,1,2026-03-08 17:16:26.000,WIN,43,0,"1.0.0"
att_05439aedb3f0428c,acc_000200feba744ac2,3,2,1,2026-03-08 17:18:25.000,WIN,47,0,"1.0.0"
att_956ac4ca7cc240e0,acc_000200feba744ac2,3,3,1,2026-03-08 17:20:19.000,WIN,33,0,"1.0.0"
att_83d603da1f1e409e,acc_000200feba744ac2,3,4,1,2026-03-08 17:23:09.000,WIN,54,0,"1.0.0"
att_99924c22d1f640ad,acc_000200feba744ac2,3,5,1,2026-03-08 17:24:29.000,WIN,40,0,"1.0.0"
att_2f4e94d17a854012,acc_000200feba744ac2,3,6,1,2026-03-08 17:26:17.000,WIN,57,0,"1.0.0"
att_f719548202594e27,acc_000200feba744ac2,3,7,1,2026-03-08 20:32:53.000,WIN,49,0,"1.0.0"
att_43b31973ddeb405a,acc_000200feba744ac2,3,8,1,2026-03-08 20:34:46.000,WIN,58,0,"1.0.0"
att_5241fc67eace4e31,acc_000200feba744ac2,3,9,1,2026-03-08 20:36:34.000,WIN,46,0,"1.0.0"
att_64c01058937e4b5f,acc_000200feba744ac2,3,10,1,2026-03-08 20:39:27.000,WIN,47,0,"1.0.0"
att_b4d1e1826c4f4745,acc_000200feba744ac2,3,11,1,2026-03-08 20:42:17.000,WIN,37,0,"1.0.0"
att_be2fc6ec49d7437b,acc_000200feba744ac2,3,12,1,2026-03-08 20:44:06.000,WIN,56,0,"1.0.0"
att_6e9566b8b5814601,acc_000200feba744ac2,3,13,1,2026-03-08 20:45:41.000,WIN,42,0,"1.0.0"
att_df618c8f889a4768,acc_000200feba744ac2,3,14,1,2026-03-08 22:45:39.000,WIN,70,0,"1.0.0"
att_3920dd80f7c74afa,acc_000200feba744ac2,3,15,1,2026-03-08 22:48:26.000,WIN,56,0,"1.0.0"
att_95f9456305814b20,acc_000200feba744ac2,3,16,1,2026-03-08 22:49:56.000,WIN,34,0,"1.0.0"
att_30940cbb4184422e,acc_000200feba744ac2,3,17,1,2026-03-08 22:50:55.000,WIN,46,0,"1.0.0"
att_4b2024a6bcdb43fc,acc_000200feba744ac2,3,18,1,2026-03-08 22:52:12.000,WIN,47,0,"1.0.0"
att_6215b684f68e49ef,acc_000200feba744ac2,3,19,1,2026-03-10 14:17:39.000,WIN,47,0,"1.0.0"
att_096169e104e64938,acc_000200feba744ac2,3,20,1,2026-03-10 14:19:43.000,WIN,61,0,"1.0.0"
att_67b8f054eeb54399,acc_000200feba744ac2,4,1,1,2026-03-10 14:22:23.000,WIN,50,0,"1.0.0"
att_f57a73d904544f94,acc_000200feba744ac2,4,2,1,2026-03-10 14:25:07.000,WIN,51,0,"1.0.0"
att_b651e9497e03457a,acc_000200feba744ac2,4,3,1,2026-03-10 14:26:37.000,WIN,49,0,"1.0.0"
att_970e18894f324b5f,acc_000200feba744ac2,4,4,1,2026-03-10 14:29:44.000,WIN,54,0,"1.0.0"
att_0ecdf9782132453f,acc_000200feba744ac2,4,5,1,2026-03-10 18:26:41.000,WIN,37,0,"1.0.0"
att_26a98c0558a841bb,acc_000200feba744ac2,4,6,1,2026-03-10 18:28:46.000,WIN,57,1,"1.0.0"
att_607c98400bc44321,acc_000200feba744ac2,4,7,1,2026-03-10 18:31:08.000,WIN,46,1,"1.0.0"
att_1daf5f7256824ebc,acc_000200feba744ac2,4,8,1,2026-03-10 18:34:04.000,WIN,40,1,"1.0.0"
att_c4dc86f2ef4d4082,acc_000200feba744ac2,4,9,1,2026-03-10 18:35:41.000,WIN,53,0,"1.0.0"
att_1424ed34c06640d8,acc_000200feba744ac2,4,10,1,2026-03-10 18:37:43.000,WIN,45,0,"1.0.0"
att_37b321903eb842a8,acc_000200feba744ac2,4,11,1,2026-03-10 18:39:27.000,WIN,45,0,"1.0.0"
att_ef3860eae6384e47,acc_000200feba744ac2,4,12,1,2026-03-10 18:41:09.000,WIN,55,0,"1.0.0"
att_b213f5352a874ce9,acc_000200feba744ac2,4,13,1,2026-03-10 18:43:49.000,WIN,45,0,"1.0.0"
att_4e5bfc1424184dd5,acc_000200feba744ac2,4,14,1,2026-03-10 18:48:22.000,WIN,63,0,"1.0.0"
att_2e329bec59de4236,acc_000200feba744ac2,4,15,1,2026-03-10 18:50:00.000,WIN,34,0,"1.0.0"
att_95f10e0b21034669,acc_000200feba744ac2,4,16,1,2026-03-10 18:54:24.000,WIN,57,0,"1.0.0"
att_39b0bde270964f7b,acc_000200feba744ac2,4,17,1,2026-03-10 18:58:44.000,WIN,49,0,"1.0.0"
att_5c8f2bfed458414b,acc_000200feba744ac2,4,18,1,2026-03-10 22:00:56.000,WIN,51,0,"1.0.0"
att_897311f71b0645e7,acc_000200feba744ac2,4,19,1,2026-03-10 22:03:32.000,WIN,49,0,"1.0.0"
att_ff8f1b50bdec4c7e,acc_000200feba744ac2,4,20,1,2026-03-10 22:06:11.000,WIN,56,0,"1.0.0"
att_536a8a2cadef463f,acc_000200feba744ac2,5,1,1,2026-03-10 22:08:11.000,WIN,63,0,"1.0.0"
att_18a5a8a71bd249b0,acc_000200feba744ac2,5,2,1,2026-03-10 22:11:28.000,WIN,46,0,"1.0.0"
att_e8e7600d22214778,acc_000200feba744ac2,5,3,1,2026-03-10 22:13:57.000,WIN,52,0,"1.0.0"
att_5af83dd3eb754040,acc_000200feba744ac2,5,4,1,2026-03-10 22:15:42.000,WIN,48,0,"1.0.0"
att_31b70ed0fcec4023,acc_000200feba744ac2,5,5,1,2026-03-10 22:17:33.000,WIN,51,0,"1.0.0"
att_5535d6fbf4e6429e,acc_000200feba744ac2,5,6,1,2026-03-10 22:19:10.000,WIN,47,0,"1.0.0"
att_0aa9a8241adb4ecf,acc_000200feba744ac2,5,7,1,2026-03-11 23:11:12.000,WIN,46,0,"1.0.0"
att_ec907475c595437f,acc_000200feba744ac2,5,8,1,2026-03-11 23:12:31.000,WIN,68,0,"1.0.0"
att_b62544041f2246fe,acc_000200feba744ac2,5,9,1,2026-03-11 23:14:06.000,WIN,51,0,"1.0.0"
att_2319e1370378409e,acc_000200feba744ac2,5,10,1,2026-03-11 23:16:34.000,WIN,65,0,"1.0.0"
att_e9d6f24d409d4b30,acc_000200feba744ac2,5,11,1,2026-03-11 23:19:29.000,WIN,40,0,"1.0.0"
att_3d80d587cc154295,acc_000200feba744ac2,5,12,1,2026-03-11 23:21:12.000,WIN,39,0,"1.0.0"
att_3d54200b705a4cf9,acc_000200feba744ac2,5,13,1,2026-03-11 23:22:26.000,WIN,58,0,"1.0.0"
att_4cb1cb4fa0c74692,acc_000200feba744ac2,5,14,1,2026-03-11 23:24:44.000,WIN,42,0,"1.0.0"
att_8907823bdce54731,acc_000200feba744ac2,5,15,1,2026-03-11 23:27:07.000,WIN,57,0,"1.0.0"
att_4da03161969b42d2,acc_000200feba744ac2,5,16,1,2026-03-11 23:30:13.000,WIN,62,0,"1.0.0"
att_b56cc6c6875c4c8c,acc_000200feba744ac2,5,17,1,2026-03-11 23:33:23.000,WIN,61,0,"1.0.0"
att_70857393325a4a84,acc_000200feba744ac2,5,18,1,2026-03-12 01:51:22.000,WIN,50,0,"1.0.0"
att_eeeafcef03354cc3,acc_000200feba744ac2,5,19,1,2026-03-12 01:53:14.000,WIN,50,0,"1.0.0"
att_b6b61d8c85024d67,acc_000200feba744ac2,5,20,1,2026-03-12 01:55:40.000,WIN,69,0,"1.0.0"
att_be1b305c26e54d04,acc_000200feba744ac2,6,1,1,2026-03-12 01:58:18.000,QUIT,37,0,"1.0.0"
att_92917ca6f4fd4a23,acc_000200feba744ac2,6,1,2,2026-03-12 02:00:50.000,WIN,52,0,"1.0.0"
att_9a7e97bdeabd4716,acc_000200feba744ac2,6,2,1,2026-03-12 02:02:16.000,FAIL,101,0,"1.0.0"
att_d3aff0b545264a69,acc_000200feba744ac2,6,2,2,2026-03-12 02:05:52.000,FAIL,89,0,"1.0.0"
att_80b0da4944854f1a,acc_000200feba744ac2,6,2,3,2026-03-12 04:04:57.000,FAIL,94,0,"1.0.0"
att_89fc88954fe34b86,acc_000200feba744ac2,6,2,4,2026-03-12 04:06:58.000,QUIT,38,0,"1.0.0"
att_8e5d57f31ebf4cc7,acc_000200feba744ac2,6,2,5,2026-03-12 04:09:04.000,WIN,60,0,"1.0.0"
att_e1b1472c9f334bdb,acc_000200feba744ac2,6,3,1,2026-03-12 04:11:41.000,FAIL,69,0,"1.0.0"
att_152979cfe9434bc8,acc_000200feba744ac2,6,3,2,2026-03-12 04:14:26.000,WIN,48,0,"1.0.0"
att_68005d1d7ad14bcd,acc_000200feba744ac2,6,4,1,2026-03-12 07:16:53.000,FAIL,87,0,"1.0.0"
att_071932bfd47e4621,acc_000200feba744ac2,6,4,2,2026-03-12 07:19:08.000,FAIL,74,0,"1.0.0"
att_66d68bb941834c57,acc_000200feba744ac2,6,4,3,2026-03-12 07:21:50.000,FAIL,86,1,"1.0.0"
att_827b3707337345ac,acc_000200feba744ac2,6,4,4,2026-03-12 07:24:10.000,QUIT,11,1,"1.0.0"
att_0122f7e56a5a4aea,acc_000200feba744ac2,6,4,5,2026-03-12 07:25:21.000,QUIT,38,0,"1.0.0"
att_3675041c88f94bb0,acc_000200feba744ac2,6,4,6,2026-03-12 07:27:02.000,QUIT,28,0,"1.0.0"
att_ace0bcd06e44425f,acc_000200feba744ac2,6,4,7,2026-03-12 07:29:07.000,WIN,36,0,"1.0.0"
att_b695f3cc8dbe4fd0,acc_000200feba744ac2,6,5,1,2026-03-12 07:31:07.000,WIN,34,0,"1.0.0"
att_a9090dba36c84789,acc_000200feba744ac2,6,6,1,2026-03-12 07:33:26.000,FAIL,87,1,"1.0.0"
att_343e9290ffe94334,acc_000200feba744ac2,6,6,2,2026-03-12 07:37:01.000,FAIL,97,1,"1.0.0"
att_a0b0ee6526df4c7d,acc_000200feba744ac2,6,6,3,2026-03-12 07:39:53.000,WIN,46,0,"1.0.0"
att_cae0073902e84845,acc_000200feba744ac2,6,7,1,2026-03-12 07:41:37.000,FAIL,77,0,"1.0.0"
att_bc52077e6d614fc7,acc_000200feba744ac2,6,7,2,2026-03-12 10:55:00.000,FAIL,81,0,"1.0.0"
att_bc6ab3dd8a20470c,acc_000200feba744ac2,6,7,3,2026-03-12 10:58:39.000,FAIL,96,0,"1.0.0"
att_62567e99459d4a76,acc_000200feba744ac2,6,7,4,2026-03-12 11:02:14.000,QUIT,16,1,"1.0.0"
att_7c58aed8de2a48ee,acc_000200feba744ac2,6,7,5,2026-03-12 11:04:49.000,QUIT,22,1,"1.0.0"
att_1e3ed8875c0146a9,acc_000200feba744ac2,6,7,6,2026-03-12 11:06:02.000,WIN,51,0,"1.0.0"
att_fbcfeaa2b41047ac,acc_000200feba744ac2,6,8,1,2026-03-12 11:07:28.000,FAIL,82,1,"1.0.0"
att_0cd123bb3b7540e7,acc_000200feba744ac2,6,8,2,2026-03-12 11:10:43.000,WIN,68,1,"1.0.0"
att_8c79b7ccdb54418c,acc_000200feba744ac2,6,9,1,2026-03-12 11:14:06.000,FAIL,103,0,"1.0.0"
att_b77fa668cbd84cac,acc_000200feba744ac2,6,9,2,2026-03-12 11:16:43.000,WIN,63,0,"1.0.0"
att_c4db56ee50c94dc9,acc_000200feba744ac2,6,10,1,2026-03-12 11:19:28.000,FAIL,108,0,"1.0.0"
att_51ba0e1444b44c65,acc_000200feba744ac2,6,10,2,2026-03-13 11:57:55.000,WIN,66,0,"1.0.0"
att_1dce496be2c147f0,acc_000200feba744ac2,6,11,1,2026-03-13 12:00:09.000,FAIL,86,0,"1.0.0"
att_53d5e892c9274e78,acc_000200feba744ac2,6,11,2,2026-03-13 12:03:14.000,FAIL,85,1,"1.0.0"
att_59fae611edcd4d0b,acc_000200feba744ac2,6,11,3,2026-03-13 12:05:27.000,FAIL,107,1,"1.0.0"
att_ceacf2480b2a44df,acc_000200feba744ac2,6,11,4,2026-03-13 12:07:47.000,FAIL,100,0,"1.0.0"
att_233b833137414cb1,acc_000200feba744ac2,6,11,5,2026-03-13 12:10:08.000,QUIT,28,0,"1.0.0"
att_b431e45504414f08,acc_000200feba744ac2,6,11,6,2026-03-13 12:12:45.000,QUIT,27,0,"1.0.0"
att_253b0804de83466b,acc_000200feba744ac2,6,11,7,2026-03-13 12:14:48.000,QUIT,16,1,"1.0.0"
att_bd9d2b665406471e,acc_000200feba744ac2,6,11,8,2026-03-13 12:17:17.000,QUIT,20,0,"1.0.0"
att_57704fbabb674184,acc_000200feba744ac2,6,11,9,2026-03-13 12:18:08.000,QUIT,30,0,"1.0.0"
att_bb0cdae333954980,acc_000200feba744ac2,6,11,10,2026-03-13 12:19:19.000,WIN,47,0,"1.0.0"
att_e8526a4bfc5f4b06,acc_000200feba744ac2,6,12,1,2026-03-13 12:21:18.000,FAIL,96,0,"1.0.0"
att_62b8e4894bae4cca,acc_000200feba744ac2,6,12,2,2026-03-13 12:24:30.000,FAIL,95,0,"1.0.0"
att_a7edf693cd614920,acc_000200feba744ac2,6,12,3,2026-03-13 13:13:40.000,WIN,34,0,"1.0.0"
att_ac067986b71b40f0,acc_000200feba744ac2,6,13,1,2026-03-13 13:14:36.000,WIN,53,0,"1.0.0"
att_b546fd1eac6148f9,acc_000200feba744ac2,6,14,1,2026-03-13 13:17:13.000,FAIL,93,0,"1.0.0"
att_e98824c7f234450d,acc_000200feba744ac2,6,14,2,2026-03-13 13:19:34.000,FAIL,92,0,"1.0.0"
att_618170fa44f942e1,acc_000200feba744ac2,6,14,3,2026-03-13 13:23:13.000,FAIL,88,0,"1.0.0"
att_fe3025774d5b4740,acc_000200feba744ac2,6,14,4,2026-03-13 13:25:12.000,FAIL,88,0,"1.0.0"
att_b814678b398947be,acc_000200feba744ac2,6,14,5,2026-03-13 13:28:32.000,QUIT,26,0,"1.0.0"
att_8301941f67374725,acc_000200feba744ac2,6,14,6,2026-03-13 13:30:58.000,WIN,53,0,"1.0.0"
att_c73db6b370b644dc,acc_000200feba744ac2,6,15,1,2026-03-13 13:33:06.000,FAIL,101,0,"1.0.0"
att_c22181a257b94caa,acc_000200feba744ac2,6,15,2,2026-03-13 16:38:32.000,FAIL,82,0,"1.0.0"
att_7405da39b456484a,acc_000200feba744ac2,6,15,3,2026-03-13 16:41:23.000,FAIL,88,0,"1.0.0"
att_9502f98619dd44fe,acc_000200feba744ac2,6,15,4,2026-03-13 16:44:53.000,QUIT,34,0,"1.0.0"
att_1aa97740b04f4075,acc_000200feba744ac2,6,15,5,2026-03-13 16:46:33.000,FAIL,104,0,"1.0.0"
att_60ed0676d5a64e03,acc_000200feba744ac2,6,15,6,2026-03-13 16:49:36.000,QUIT,21,0,"1.0.0"
att_c7539da844c24106,acc_000200feba744ac2,6,15,7,2026-03-13 16:52:03.000,QUIT,42,0,"1.0.0"
att_3fd92d3f579d4646,acc_000200feba744ac2,6,15,8,2026-03-13 16:54:49.000,QUIT,23,0,"1.0.0"
att_3ec994c3489f400a,acc_000200feba744ac2,6,15,9,2026-03-13 16:56:10.000,QUIT,38,0,"1.0.0"
att_954a5d7d0e244f0b,acc_000200feba744ac2,6,15,10,2026-03-13 16:57:40.000,QUIT,27,1,"1.0.0"
att_fb38639fd88a4606,acc_000200feba744ac2,6,15,11,2026-03-13 17:00:10.000,WIN,43,0,"1.0.0"
att_46330237072f4e07,acc_0002144ebfb64472,1,1,1,2026-03-05 12:20:18.000,WIN,54,0,"1.0.0"
att_629054a9fbae45b8,acc_0002144ebfb64472,1,2,1,2026-03-05 12:21:47.000,WIN,51,0,"1.0.0"
att_dcf63c0f7399460c,acc_0002144ebfb64472,1,3,1,2026-03-05 12:24:15.000,WIN,33,0,"1.0.0"
att_f9e2288fdbb64f2a,acc_0002144ebfb64472,1,4,1,2026-03-05 12:26:33.000,WIN,64,0,"1.0.0"
att_3556a4956d914048,acc_0002144ebfb64472,1,5,1,2026-03-05 12:29:39.000,WIN,35,0,"1.0.0"
att_32fc4bc8a7dd4665,acc_0002144ebfb64472,1,6,1,2026-03-05 12:30:40.000,WIN,53,0,"1.0.0"
att_1c13cdad39e54eee,acc_0002144ebfb64472,1,7,1,2026-03-05 12:32:37.000,WIN,23,0,"1.0.0"
att_499f38b59e94444e,acc_0002144ebfb64472,1,8,1,2026-03-05 12:34:58.000,WIN,41,0,"1.0.0"
att_305ca9fb477a4638,acc_0002144ebfb64472,1,9,1,2026-03-05 12:36:24.000,WIN,52,0,"1.0.0"
att_e3097b1c3ea24f8a,acc_0002144ebfb64472,1,10,1,2026-03-05 14:53:45.000,WIN,48,0,"1.0.0"
att_f4fecc9e756c4208,acc_0002144ebfb64472,1,11,1,2026-03-05 14:56:13.000,WIN,54,0,"1.0.0"
att_80c8dee70e10439e,acc_0002144ebfb64472,1,12,1,2026-03-05 14:59:00.000,WIN,64,0,"1.0.0"
att_35b84092f9854bf7,acc_0002144ebfb64472,1,13,1,2026-03-05 15:01:29.000,WIN,43,0,"1.0.0"
att_331e5d9bd227479e,acc_0002144ebfb64472,1,14,1,2026-03-05 15:03:56.000,WIN,45,0,"1.0.0"
att_cb2847528301497b,acc_0002144ebfb64472,1,15,1,2026-03-05 19:09:10.000,WIN,60,0,"1.0.0"
att_19a4d55a0c184ede,acc_0002144ebfb64472,1,16,1,2026-03-05 19:11:01.000,WIN,32,0,"1.0.0"
att_344eab6ae6c4440c,acc_0002144ebfb64472,1,17,1,2026-03-05 19:13:38.000,WIN,57,0,"1.0.0"
att_a4b15f95e9d74eea,acc_0002144ebfb64472,1,18,1,2026-03-05 19:15:30.000,WIN,53,0,"1.0.0"
att_40e3cd32645b49dc,acc_0002144ebfb64472,1,19,1,2026-03-05 19:17:56.000,WIN,42,0,"1.0.0"
att_90c869b874254241,acc_0002144ebfb64472,1,20,1,2026-03-05 19:57:50.000,WIN,54,0,"1.0.0"
att_bcd2e77c01974664,acc_0002144ebfb64472,2,1,1,2026-03-05 20:00:53.000,WIN,49,0,"1.0.0"
att_31a046b0c5a74283,acc_0002144ebfb64472,2,2,1,2026-03-05 20:02:33.000,WIN,50,0,"1.0.0"
att_08a3fe1a5b3e4a47,acc_0002144ebfb64472,2,3,1,2026-03-05 20:05:34.000,WIN,46,0,"1.0.0"
att_f4eed1c38ac74ffd,acc_0002144ebfb64472,2,4,1,2026-03-05 20:08:18.000,WIN,39,0,"1.0.0"
att_a1505472dba54f3a,acc_0002144ebfb64472,2,5,1,2026-03-05 20:09:39.000,WIN,40,0,"1.0.0"
att_35e78b25a45e4905,acc_0002144ebfb64472,2,6,1,2026-03-05 20:12:36.000,WIN,46,0,"1.0.0"
att_4bdebf5f663443d0,acc_0002144ebfb64472,2,7,1,2026-03-05 20:15:17.000,WIN,53,0,"1.0.0"
att_b9432c078e834008,acc_0002144ebfb64472,2,8,1,2026-03-05 20:18:06.000,FAIL,85,0,"1.0.0"
att_23056398ff6a40d1,acc_0002144ebfb64472,2,8,2,2026-03-05 20:21:30.000,WIN,56,0,"1.0.0"
