"impression_id","account_id","impression_ts","ad_type","ad_placement","is_completed","estimated_revenue_usd"
ad_01efc20c2b6547de,acc_000785832a0e4bd8,2026-03-13 15:29:04.000,LUCKY_SPIN,daily_spin_popup,true,0.009427
ad_c19dcc77b170496b,acc_000785832a0e4bd8,2026-03-13 15:34:23.000,FREE_CHEST,daily_free_chest_popup,true,0.008922
ad_61e3eaa40cbb4fca,acc_00086fce23f94dd6,2026-03-01 10:15:56.000,FREE_CHEST,daily_free_chest_popup,true,0.018211
ad_7a8fed9de5d04c57,acc_00086fce23f94dd6,2026-03-01 10:18:39.000,SPEED_BUFF,idle_boost_popup,true,0.012458
ad_6e2968107fd74651,acc_00086fce23f94dd6,2026-03-02 11:12:27.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.018158
ad_d9012f348e9f43c8,acc_00086fce23f94dd6,2026-03-02 11:14:19.000,SPEED_BUFF,idle_boost_popup,true,0.013413
ad_84c8c2e470af4b2d,acc_00086fce23f94dd6,2026-03-02 11:16:38.000,REVIVE,battle_fail_revive_popup,true,0.025319
ad_fe6af6497ae543b0,acc_00086fce23f94dd6,2026-03-02 11:18:30.000,LUCKY_SPIN,daily_spin_popup,true,0.017172
ad_cb943e1e53a845ff,acc_00086fce23f94dd6,2026-03-03 06:24:40.000,REVIVE,battle_fail_revive_popup,true,0.027886
ad_146cd0f8f90b447c,acc_00086fce23f94dd6,2026-03-03 14:41:59.000,FREE_CHEST,daily_free_chest_popup,true,0.015528
ad_66b745e7b64f4def,acc_00086fce23f94dd6,2026-03-03 14:42:11.000,LUCKY_SPIN,daily_spin_popup,true,0.0177
ad_989e2b383f8f4a9b,acc_00086fce23f94dd6,2026-03-03 14:43:56.000,SPEED_BUFF,idle_boost_popup,true,0.015042
ad_1f405db308dd46cf,acc_00086fce23f94dd6,2026-03-03 22:47:55.000,REVIVE,battle_fail_revive_popup,true,0.027296
ad_f772e672e4b7471e,acc_00086fce23f94dd6,2026-03-04 08:27:37.000,LUCKY_SPIN,daily_spin_popup,true,0.018643
ad_a38747471a4f4721,acc_00086fce23f94dd6,2026-03-04 08:36:19.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020026
ad_fabb768ee9454f54,acc_00086fce23f94dd6,2026-03-04 08:37:30.000,FREE_CHEST,daily_free_chest_popup,true,0.016428
ad_1af0bc3dc7d444c3,acc_00086fce23f94dd6,2026-03-04 08:39:53.000,REVIVE,battle_fail_revive_popup,true,0.024748
ad_67568e00bd4c4084,acc_00086fce23f94dd6,2026-03-04 16:28:21.000,REVIVE,battle_fail_revive_popup,true,0.028023
ad_4fa0fd8706c64b47,acc_00086fce23f94dd6,2026-03-05 21:53:52.000,LUCKY_SPIN,daily_spin_popup,true,0.018197
ad_721b86cdab984f73,acc_00086fce23f94dd6,2026-03-05 21:54:23.000,SPEED_BUFF,idle_boost_popup,true,0.014511
ad_c3408d79834b404e,acc_00086fce23f94dd6,2026-03-05 22:00:46.000,FREE_CHEST,daily_free_chest_popup,true,0.016674
ad_6727b673c1664059,acc_00086fce23f94dd6,2026-03-05 22:02:59.000,REVIVE,battle_fail_revive_popup,true,0.027963
ad_cdd79c3df662414f,acc_00086fce23f94dd6,2026-03-06 03:04:28.000,REVIVE,battle_fail_revive_popup,true,0.022581
ad_0c6846bcfa764c13,acc_00086fce23f94dd6,2026-03-06 18:42:31.000,REVIVE,battle_fail_revive_popup,true,0.023057
ad_497528b0d35342eb,acc_00086fce23f94dd6,2026-03-06 18:46:54.000,FREE_CHEST,daily_free_chest_popup,true,0.018559
ad_fd1cba8e5270420f,acc_00086fce23f94dd6,2026-03-06 18:47:37.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.018256
ad_a9f0a5fd31374fe7,acc_00086fce23f94dd6,2026-03-06 18:50:58.000,SPEED_BUFF,idle_boost_popup,true,0.012377
ad_784f77ee9b404341,acc_00086fce23f94dd6,2026-03-06 18:51:04.000,LUCKY_SPIN,daily_spin_popup,true,0.01754
ad_e49ecdd30d6b4f90,acc_000a037807614b1e,2026-03-04 08:31:49.000,FREE_CHEST,daily_free_chest_popup,true,0.010127
ad_d56d26977162483d,acc_000a037807614b1e,2026-03-04 08:37:52.000,SPEED_BUFF,idle_boost_popup,true,0.010012
ad_11b219d379a643b9,acc_000a037807614b1e,2026-03-04 08:41:56.000,LUCKY_SPIN,daily_spin_popup,true,0.010284
ad_0462f2b314b6425a,acc_000a037807614b1e,2026-03-04 08:42:29.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012658
ad_5347e29413374e7a,acc_000a037807614b1e,2026-03-04 16:38:31.000,REVIVE,battle_fail_revive_popup,true,0.013178
ad_7a1ae9e8ea6c4ec1,acc_000a037807614b1e,2026-03-05 11:01:51.000,FREE_CHEST,daily_free_chest_popup,true,0.01081
ad_5d4343d138334d28,acc_000a037807614b1e,2026-03-05 11:02:38.000,SPEED_BUFF,idle_boost_popup,true,0.00796
ad_df249ac97fe34df4,acc_000a037807614b1e,2026-03-05 11:02:59.000,LUCKY_SPIN,daily_spin_popup,true,0.01146
ad_f799c7fb24da4f75,acc_000a037807614b1e,2026-03-05 11:06:25.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011185
ad_579d6f2c453e46a4,acc_000a037807614b1e,2026-03-06 17:22:18.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011202
ad_fe687b52832e4895,acc_000a037807614b1e,2026-03-06 17:25:36.000,SPEED_BUFF,idle_boost_popup,true,0.007177
ad_4622d996c0f54feb,acc_000a037807614b1e,2026-03-06 22:18:46.000,REVIVE,battle_fail_revive_popup,true,0.011828
ad_62f33f004d484078,acc_000a037807614b1e,2026-03-07 03:33:41.000,REVIVE,battle_fail_revive_popup,true,0.014701
ad_c316678ffdc745b6,acc_000a037807614b1e,2026-03-07 14:24:57.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011844
ad_5586605ee43540ae,acc_000a037807614b1e,2026-03-07 14:25:17.000,FREE_CHEST,daily_free_chest_popup,true,0.008101
ad_afd572418d814ad1,acc_000a037807614b1e,2026-03-07 14:29:01.000,LUCKY_SPIN,daily_spin_popup,true,0.010001
ad_862ab86a2a4147d8,acc_000a037807614b1e,2026-03-07 14:36:12.000,SPEED_BUFF,idle_boost_popup,true,0.008691
ad_f95ff08a25094485,acc_000a037807614b1e,2026-03-09 12:35:07.000,SPEED_BUFF,idle_boost_popup,true,0.009616
ad_08205d5b35a944a9,acc_000a037807614b1e,2026-03-09 12:35:42.000,LUCKY_SPIN,daily_spin_popup,true,0.010527
ad_bebceae7822649b6,acc_000a037807614b1e,2026-03-09 12:38:20.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009048
ad_900dd80b56ae41a0,acc_000a037807614b1e,2026-03-09 12:39:55.000,REVIVE,battle_fail_revive_popup,true,0.01308
ad_2adff59884fb4f84,acc_000a037807614b1e,2026-03-09 12:42:09.000,REVIVE,battle_fail_revive_popup,true,0.01489
ad_ed46a04c559a499a,acc_000a037807614b1e,2026-03-09 12:45:27.000,FREE_CHEST,daily_free_chest_popup,true,0.008759
ad_08688e0e03fa4c25,acc_000a037807614b1e,2026-03-10 12:22:38.000,LUCKY_SPIN,daily_spin_popup,true,0.009891
ad_b99f8c88c26445e2,acc_000a037807614b1e,2026-03-10 12:23:27.000,SPEED_BUFF,idle_boost_popup,true,0.007962
ad_7ed0ee7a1e154fd1,acc_000a037807614b1e,2026-03-10 12:24:57.000,FREE_CHEST,daily_free_chest_popup,true,0.009525
ad_083ac3d927954b40,acc_000a037807614b1e,2026-03-10 12:27:58.000,REVIVE,battle_fail_revive_popup,true,0.0126
ad_39e6c82b731143cf,acc_000a037807614b1e,2026-03-10 12:29:37.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009511
ad_be1195d118094471,acc_000a037807614b1e,2026-03-10 17:39:08.000,REVIVE,battle_fail_revive_popup,true,0.01635
ad_b9644817c36847ab,acc_000b60d72dfe414f,2026-03-06 21:04:04.000,FREE_CHEST,daily_free_chest_popup,true,0.01016
ad_284c324e4a564597,acc_000b60d72dfe414f,2026-03-06 21:05:12.000,LUCKY_SPIN,daily_spin_popup,true,0.013047
ad_b024729647934000,acc_000b60d72dfe414f,2026-03-06 21:07:58.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013569
ad_2f6a471e76b7463a,acc_000b60d72dfe414f,2026-03-06 21:15:27.000,SPEED_BUFF,idle_boost_popup,true,0.009374
ad_2fbec5f4efe640bc,acc_000b60d72dfe414f,2026-03-07 10:15:34.000,SPEED_BUFF,idle_boost_popup,true,0.008004
ad_22933cfbb748482c,acc_000b60d72dfe414f,2026-03-07 10:15:49.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012953
ad_de1c99408e214b2e,acc_000b60d72dfe414f,2026-03-07 10:22:05.000,LUCKY_SPIN,daily_spin_popup,true,0.011295
ad_fb0963a3b79f4a31,acc_000b60d72dfe414f,2026-03-07 10:25:50.000,FREE_CHEST,daily_free_chest_popup,true,0.01078
ad_1647e03bf61c4f0a,acc_000b60d72dfe414f,2026-03-08 09:17:10.000,FREE_CHEST,daily_free_chest_popup,true,0.009538
ad_2cb6cb338c984f54,acc_000b60d72dfe414f,2026-03-08 09:20:05.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012813
ad_a1d0b11f4b4449f5,acc_000b60d72dfe414f,2026-03-08 09:22:47.000,LUCKY_SPIN,daily_spin_popup,true,0.012609
ad_c64ca9a7271f410b,acc_000b60d72dfe414f,2026-03-09 11:29:38.000,FREE_CHEST,daily_free_chest_popup,true,0.012194
ad_a8530922a7654224,acc_000b60d72dfe414f,2026-03-09 11:39:28.000,LUCKY_SPIN,daily_spin_popup,true,0.012211
ad_3e21a55a189748f2,acc_000b60d72dfe414f,2026-03-09 11:44:03.000,SPEED_BUFF,idle_boost_popup,true,0.009487
ad_8e36d026a7f049cc,acc_000b60d72dfe414f,2026-03-09 11:44:47.000,REVIVE,battle_fail_revive_popup,true,0.017706
ad_fbd8b53bed0a4fb6,acc_000b60d72dfe414f,2026-03-09 13:00:15.000,REVIVE,battle_fail_revive_popup,true,0.016652
ad_2f9d982de7ea4d15,acc_000b60d72dfe414f,2026-03-09 13:08:55.000,REVIVE,battle_fail_revive_popup,true,0.015269
ad_9ac5877f99054e1a,acc_000b60d72dfe414f,2026-03-09 18:49:59.000,REVIVE,battle_fail_revive_popup,true,0.017178
ad_317788f125444c65,acc_000b60d72dfe414f,2026-03-09 18:53:56.000,REVIVE,battle_fail_revive_popup,true,0.017629
ad_c86f9ad90f2d474c,acc_000b60d72dfe414f,2026-03-10 00:18:04.000,REVIVE,battle_fail_revive_popup,true,0.017048
ad_e357af946e5e4eba,acc_000b60d72dfe414f,2026-03-10 00:26:07.000,REVIVE,battle_fail_revive_popup,true,0.018229
ad_9d78a290af76412c,acc_000b60d72dfe414f,2026-03-11 18:55:41.000,FREE_CHEST,daily_free_chest_popup,true,0.01074
ad_eb45bf42b3b34e6a,acc_000b60d72dfe414f,2026-03-11 18:57:41.000,SPEED_BUFF,idle_boost_popup,true,0.010454
ad_023a29a64d094686,acc_000b60d72dfe414f,2026-03-11 18:59:57.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013414
ad_05011abbc06f4572,acc_000de33fd07b4cd2,2026-03-03 09:22:28.000,FREE_CHEST,daily_free_chest_popup,true,0.010269
ad_c3dd66302d964cb0,acc_000de33fd07b4cd2,2026-03-03 09:29:11.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012646
ad_ec44b3cba1254dcb,acc_000de33fd07b4cd2,2026-03-03 09:30:38.000,SPEED_BUFF,idle_boost_popup,true,0.008436
ad_798fc8ff6f56492c,acc_000de33fd07b4cd2,2026-03-03 09:31:37.000,REVIVE,battle_fail_revive_popup,true,0.017256
ad_e3b3e4cc51914ba4,acc_000de33fd07b4cd2,2026-03-03 09:31:48.000,LUCKY_SPIN,daily_spin_popup,true,0.012467
ad_902dcb47ce864f9b,acc_000de33fd07b4cd2,2026-03-04 14:44:31.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013848
ad_1b55b6b9bc0e4c15,acc_000de33fd07b4cd2,2026-03-04 14:45:23.000,FREE_CHEST,daily_free_chest_popup,true,0.008924
ad_66d4598db62043ff,acc_000de33fd07b4cd2,2026-03-05 19:36:13.000,LUCKY_SPIN,daily_spin_popup,true,0.01209
ad_d66b52a20f7c420b,acc_000de33fd07b4cd2,2026-03-05 19:39:04.000,FREE_CHEST,daily_free_chest_popup,true,0.010088
ad_2053f985d1954269,acc_000de33fd07b4cd2,2026-03-05 19:42:25.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013787
ad_d4a16a0fd7b34d78,acc_000de33fd07b4cd2,2026-03-05 22:15:49.000,REVIVE,battle_fail_revive_popup,true,0.013248
ad_a24a486be1314ffb,acc_000de33fd07b4cd2,2026-03-06 04:18:25.000,REVIVE,battle_fail_revive_popup,true,0.016824
ad_1dd1261a4b49434a,acc_000de33fd07b4cd2,2026-03-06 05:14:40.000,REVIVE,battle_fail_revive_popup,true,0.015093
ad_16769f43aacd4fe9,acc_000de33fd07b4cd2,2026-03-06 19:53:54.000,LUCKY_SPIN,daily_spin_popup,true,0.010364
ad_f8f8cffec0ae4471,acc_000de33fd07b4cd2,2026-03-06 19:59:35.000,SPEED_BUFF,idle_boost_popup,true,0.011304
ad_99f8f5134cd84904,acc_000de33fd07b4cd2,2026-03-06 20:01:18.000,FREE_CHEST,daily_free_chest_popup,true,0.01063
ad_c6f979f710974c72,acc_000de33fd07b4cd2,2026-03-06 20:04:03.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.014174
ad_faaffb932e36480a,acc_000de33fd07b4cd2,2026-03-06 21:24:48.000,REVIVE,battle_fail_revive_popup,true,0.014611
ad_a2f5310c219e4e05,acc_000de33fd07b4cd2,2026-03-07 01:22:26.000,REVIVE,battle_fail_revive_popup,true,0.013994
ad_fb32ad8425b64c89,acc_000de33fd07b4cd2,2026-03-07 03:29:46.000,REVIVE,battle_fail_revive_popup,true,0.014126
ad_d1ac216bde06474d,acc_000de33fd07b4cd2,2026-03-07 03:34:44.000,REVIVE,battle_fail_revive_popup,true,0.017769
ad_ce7851600bec40f3,acc_000de33fd07b4cd2,2026-03-07 03:37:09.000,REVIVE,battle_fail_revive_popup,true,0.013966
ad_8bd65d54d9134d9f,acc_000de33fd07b4cd2,2026-03-07 17:53:01.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010181
ad_da2fce8b56ac49b9,acc_000de33fd07b4cd2,2026-03-07 17:53:12.000,FREE_CHEST,daily_free_chest_popup,true,0.009697
ad_749b28e9c9e3429e,acc_000de33fd07b4cd2,2026-03-07 18:00:46.000,LUCKY_SPIN,daily_spin_popup,true,0.010818
ad_ddf3b3e583e84cc1,acc_000de33fd07b4cd2,2026-03-07 18:02:17.000,REVIVE,battle_fail_revive_popup,true,0.01759
ad_9f78117cfe2a40ba,acc_000de33fd07b4cd2,2026-03-07 18:20:14.000,REVIVE,battle_fail_revive_popup,true,0.015428
ad_c4d6d14d8ac143d5,acc_000de33fd07b4cd2,2026-03-07 21:49:02.000,REVIVE,battle_fail_revive_popup,true,0.016003
ad_93bd393f75fd43c8,acc_000de33fd07b4cd2,2026-03-07 23:31:14.000,REVIVE,battle_fail_revive_popup,true,0.017714
ad_6157876166aa4d8f,acc_000de33fd07b4cd2,2026-03-08 22:41:37.000,FREE_CHEST,daily_free_chest_popup,true,0.010667
ad_0aab215ecb884952,acc_000de33fd07b4cd2,2026-03-08 22:47:18.000,SPEED_BUFF,idle_boost_popup,true,0.009791
ad_fb09340f4c5d4aef,acc_000de33fd07b4cd2,2026-03-08 22:47:52.000,REVIVE,battle_fail_revive_popup,true,0.016875
ad_61a4c16ac9b044c2,acc_000de33fd07b4cd2,2026-03-08 22:49:25.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010712
ad_a68faf7a496a4b2b,acc_000de33fd07b4cd2,2026-03-08 22:54:48.000,LUCKY_SPIN,daily_spin_popup,true,0.012597
ad_80505433aabf4bb9,acc_000de33fd07b4cd2,2026-03-14 16:46:13.000,FREE_CHEST,daily_free_chest_popup,true,0.011708
ad_bf153f82113248e3,acc_000de33fd07b4cd2,2026-03-14 16:49:34.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013694
ad_4297e5914c3c4ccd,acc_000de33fd07b4cd2,2026-03-14 16:50:24.000,SPEED_BUFF,idle_boost_popup,true,0.008015
ad_42065cec0f7f47a9,acc_000de33fd07b4cd2,2026-03-14 16:51:48.000,LUCKY_SPIN,daily_spin_popup,true,0.009876
ad_70fcbc227ec74371,acc_000de33fd07b4cd2,2026-03-14 17:06:57.000,REVIVE,battle_fail_revive_popup,true,0.015327
ad_51d5102b4a1443b5,acc_000de33fd07b4cd2,2026-03-14 19:49:51.000,REVIVE,battle_fail_revive_popup,true,0.016692
ad_ec5b4d2c28b24fb7,acc_000de33fd07b4cd2,2026-03-14 19:51:52.000,REVIVE,battle_fail_revive_popup,true,0.013098
ad_27baa564c8324680,acc_000de33fd07b4cd2,2026-03-14 19:55:08.000,REVIVE,battle_fail_revive_popup,true,0.018089
ad_92794ba4e5a945f4,acc_000de33fd07b4cd2,2026-03-14 20:02:03.000,REVIVE,battle_fail_revive_popup,true,0.016865
ad_fac23f114dca48d4,acc_000de33fd07b4cd2,2026-03-14 22:48:12.000,REVIVE,battle_fail_revive_popup,true,0.014619
ad_d73743ad0bcc48a7,acc_000ec271394d46c9,2026-03-03 13:23:30.000,LUCKY_SPIN,daily_spin_popup,true,0.010399
ad_bea0608fe4d74cf2,acc_000ec271394d46c9,2026-03-03 13:25:12.000,SPEED_BUFF,idle_boost_popup,true,0.010123
ad_fe57db8251fe431d,acc_000ec271394d46c9,2026-03-03 17:19:57.000,REVIVE,battle_fail_revive_popup,true,0.016517
ad_1067854d86684d9f,acc_000ec271394d46c9,2026-03-04 17:53:05.000,LUCKY_SPIN,daily_spin_popup,true,0.008727
ad_b9300b897de94593,acc_000ec271394d46c9,2026-03-07 20:01:09.000,LUCKY_SPIN,daily_spin_popup,true,0.011453
ad_f28b7066d303451f,acc_000ec271394d46c9,2026-03-07 20:12:12.000,FREE_CHEST,daily_free_chest_popup,true,0.008894
ad_e5c7d0846c4f44fb,acc_000ec271394d46c9,2026-03-08 22:41:34.000,REVIVE,battle_fail_revive_popup,true,0.016267
ad_aa379fe2ef26486b,acc_000ec271394d46c9,2026-03-10 10:49:17.000,SPEED_BUFF,idle_boost_popup,true,0.007222
ad_26fcb7d31a164539,acc_000ec271394d46c9,2026-03-10 21:07:07.000,REVIVE,battle_fail_revive_popup,true,0.015419
ad_1d15d5cf961f47b6,acc_000ec271394d46c9,2026-03-12 11:28:00.000,LUCKY_SPIN,daily_spin_popup,true,0.011449
ad_761090661f5d4055,acc_000ec271394d46c9,2026-03-12 20:30:18.000,REVIVE,battle_fail_revive_popup,true,0.01451
ad_df3068fbfeda4d2c,acc_000ec271394d46c9,2026-03-12 20:45:50.000,REVIVE,battle_fail_revive_popup,true,0.012332
ad_6793ca43c8174bdb,acc_000ec271394d46c9,2026-03-13 01:37:59.000,REVIVE,battle_fail_revive_popup,true,0.014675
ad_7b2b53f4614f4b52,acc_000ec271394d46c9,2026-03-13 01:43:24.000,REVIVE,battle_fail_revive_popup,true,0.012435
ad_8976a2dd4daa4b05,acc_000fe201dc714dab,2026-03-02 18:47:45.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.015846
ad_db6f647cffe74257,acc_000fe201dc714dab,2026-03-02 18:52:36.000,SPEED_BUFF,idle_boost_popup,true,0.017491
ad_edc315e852c04e1b,acc_000fe201dc714dab,2026-03-03 14:32:08.000,LUCKY_SPIN,daily_spin_popup,true,0.019433
ad_e60c78f923b54aed,acc_000fe201dc714dab,2026-03-03 14:33:16.000,SPEED_BUFF,idle_boost_popup,true,0.015837
ad_0ac42b64a68141f2,acc_000fe201dc714dab,2026-03-03 14:34:58.000,FREE_CHEST,daily_free_chest_popup,true,0.018262
ad_445a1fe5107e48ec,acc_000fe201dc714dab,2026-03-06 08:50:02.000,LUCKY_SPIN,daily_spin_popup,true,0.020694
ad_73b5145828684ad6,acc_000fe201dc714dab,2026-03-06 08:53:48.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.01699
ad_e9c5c3ac36ca4d14,acc_000fe201dc714dab,2026-03-06 08:55:54.000,FREE_CHEST,daily_free_chest_popup,true,0.014823
ad_7076f1de2cc84f78,acc_000fe201dc714dab,2026-03-07 09:01:53.000,LUCKY_SPIN,daily_spin_popup,true,0.016081
ad_7818f61e34014e71,acc_000fe201dc714dab,2026-03-07 09:04:38.000,FREE_CHEST,daily_free_chest_popup,true,0.015627
ad_15e24c20649b4613,acc_000fe201dc714dab,2026-03-07 09:11:32.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.019194
ad_0ba7dc9b99394434,acc_000fe201dc714dab,2026-03-07 09:55:59.000,REVIVE,battle_fail_revive_popup,true,0.021549
ad_4fd4fa6d592c42a7,acc_000fe201dc714dab,2026-03-09 19:01:59.000,SPEED_BUFF,idle_boost_popup,true,0.014991
ad_349a076b234a4fb5,acc_000fe201dc714dab,2026-03-09 19:09:43.000,REVIVE,battle_fail_revive_popup,true,0.022157
ad_6b81c8c299ac407c,acc_000fe201dc714dab,2026-03-09 19:10:05.000,FREE_CHEST,daily_free_chest_popup,true,0.018191
ad_ab87fa3bce1a41bb,acc_000fe201dc714dab,2026-03-09 19:12:49.000,LUCKY_SPIN,daily_spin_popup,true,0.019215
ad_eee38381688e43c0,acc_000fe201dc714dab,2026-03-10 03:53:36.000,REVIVE,battle_fail_revive_popup,true,0.02032
ad_6204756eda124758,acc_000fe201dc714dab,2026-03-10 03:54:56.000,REVIVE,battle_fail_revive_popup,true,0.027807
ad_8adcd8ccee984951,acc_000fe201dc714dab,2026-03-12 08:33:13.000,FREE_CHEST,daily_free_chest_popup,true,0.015737
ad_6fcc3f99464b4662,acc_000fe201dc714dab,2026-03-12 08:33:48.000,LUCKY_SPIN,daily_spin_popup,true,0.014838
ad_f3424ffacbea457f,acc_000fe201dc714dab,2026-03-12 08:43:29.000,REVIVE,battle_fail_revive_popup,true,0.026771
ad_464cba9312fe4ef0,acc_0011b205127c454b,2026-03-11 08:59:05.000,LUCKY_SPIN,daily_spin_popup,true,0.01863
ad_9df97d1b0cb44401,acc_0011b205127c454b,2026-03-11 09:03:16.000,FREE_CHEST,daily_free_chest_popup,true,0.018366
ad_b5dca0f394cc427e,acc_0011b205127c454b,2026-03-11 09:04:54.000,SPEED_BUFF,idle_boost_popup,true,0.016784
ad_5172184532954452,acc_0011b205127c454b,2026-03-11 09:06:41.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.019403
ad_86cab05c31384564,acc_0011b205127c454b,2026-03-13 21:40:35.000,FREE_CHEST,daily_free_chest_popup,true,0.018475
ad_f8144a8da9a148bd,acc_0011b205127c454b,2026-03-13 21:41:43.000,LUCKY_SPIN,daily_spin_popup,true,0.017442
ad_9167ca3d4b1a4d5f,acc_0011b205127c454b,2026-03-13 21:42:23.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.015983
ad_67e8130932ee41db,acc_0011b205127c454b,2026-03-14 05:26:28.000,REVIVE,battle_fail_revive_popup,true,0.024565
ad_59f16572dc1b403c,acc_0011b205127c454b,2026-03-14 13:08:37.000,REVIVE,battle_fail_revive_popup,true,0.028546
ad_5906cfa870284774,acc_0014ebb382e14090,2026-03-03 21:29:49.000,FREE_CHEST,daily_free_chest_popup,true,0.010297
ad_3288f11a82fb47e7,acc_0014ebb382e14090,2026-03-03 21:31:02.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011937
ad_6c799025cf1944f1,acc_0014ebb382e14090,2026-03-03 21:39:58.000,LUCKY_SPIN,daily_spin_popup,true,0.010234
ad_9ae8ebb8225f4409,acc_0014ebb382e14090,2026-03-03 21:48:14.000,REVIVE,battle_fail_revive_popup,true,0.014459
ad_b9247715e5874113,acc_0014ebb382e14090,2026-03-04 11:10:24.000,REVIVE,battle_fail_revive_popup,true,0.016404
ad_57b371252aa049fc,acc_0014ebb382e14090,2026-03-04 23:06:38.000,FREE_CHEST,daily_free_chest_popup,true,0.010493
ad_3999ed7146c642eb,acc_0014ebb382e14090,2026-03-04 23:12:19.000,SPEED_BUFF,idle_boost_popup,true,0.007988
ad_8bdc3f4a45dd458c,acc_0014ebb382e14090,2026-03-04 23:14:19.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012261
ad_7017b2a5ec2f4438,acc_0014ebb382e14090,2026-03-05 20:06:16.000,LUCKY_SPIN,daily_spin_popup,true,0.011995
ad_0e6ef05961f04570,acc_0014ebb382e14090,2026-03-05 20:09:23.000,FREE_CHEST,daily_free_chest_popup,true,0.011636
ad_872fd462626a4c38,acc_0014ebb382e14090,2026-03-05 20:11:53.000,SPEED_BUFF,idle_boost_popup,true,0.008273
ad_770a54a8158b4420,acc_0014ebb382e14090,2026-03-05 20:18:59.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.0124
ad_4c3667de60244616,acc_0014ebb382e14090,2026-03-06 09:20:57.000,LUCKY_SPIN,daily_spin_popup,true,0.009604
ad_7488fc3651644f1c,acc_0014ebb382e14090,2026-03-06 09:21:31.000,FREE_CHEST,daily_free_chest_popup,true,0.010453
ad_864d496f5bfb4f6f,acc_0014ebb382e14090,2026-03-06 09:25:01.000,SPEED_BUFF,idle_boost_popup,true,0.008378
ad_e405de95cd7e4e43,acc_0014ebb382e14090,2026-03-06 09:25:16.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012419
ad_3a8bafb4e3574bc7,acc_0014ebb382e14090,2026-03-07 20:28:31.000,LUCKY_SPIN,daily_spin_popup,true,0.012674
ad_49b389fe1e554805,acc_0014ebb382e14090,2026-03-07 20:34:23.000,SPEED_BUFF,idle_boost_popup,true,0.009322
ad_c21555e322ce46eb,acc_0014ebb382e14090,2026-03-07 20:38:19.000,FREE_CHEST,daily_free_chest_popup,true,0.009371
ad_dd941aa91ee04c1c,acc_0014ebb382e14090,2026-03-08 09:27:26.000,REVIVE,battle_fail_revive_popup,true,0.015088
ad_611283f4abfe4ecb,acc_00176354bbd5485f,2026-03-12 12:07:21.000,FREE_CHEST,daily_free_chest_popup,true,0.010667
ad_d39e1f4d06a040fa,acc_00176354bbd5485f,2026-03-12 12:17:22.000,SPEED_BUFF,idle_boost_popup,true,0.009732
ad_d2143c9d54a743b4,acc_00176354bbd5485f,2026-03-13 14:53:40.000,LUCKY_SPIN,daily_spin_popup,true,0.009316
ad_c5f7eac0e7534662,acc_00176354bbd5485f,2026-03-13 14:59:19.000,SPEED_BUFF,idle_boost_popup,true,0.009259
ad_be9f1adbe83c43a9,acc_0019c018489543a5,2026-03-10 18:36:10.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017984
ad_edcc3bb69a0c422c,acc_0019c018489543a5,2026-03-10 18:44:52.000,FREE_CHEST,daily_free_chest_popup,true,0.014056
ad_bc51c581d3e9490d,acc_0019c018489543a5,2026-03-12 11:58:26.000,SPEED_BUFF,idle_boost_popup,true,0.01752
ad_c6df4c7485ce445f,acc_0019c018489543a5,2026-03-12 12:01:11.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.016661
ad_d2540a18dea94d96,acc_0019c018489543a5,2026-03-12 12:02:43.000,LUCKY_SPIN,daily_spin_popup,true,0.018945
ad_454582d5cacd460c,acc_0019c018489543a5,2026-03-12 12:12:46.000,FREE_CHEST,daily_free_chest_popup,true,0.016218
ad_d028bc814daa4889,acc_0019c018489543a5,2026-03-13 13:51:20.000,FREE_CHEST,daily_free_chest_popup,true,0.016448
